//ODV Spreadsheet file : /media/irdcampagnes/PIRATA/PIRATA-FR32/data-final/CHIMIE/PIRATA-FR32_CHIMIE_odv.txt
//Data treated : 2025-01-14T11:24:17
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA/PIRATA-FR32/data-final/CHIMIE/PIRATA-FR32_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	ATXA [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA-FR32	st054c01	B	2022-03-29T11:39:09z	 -23.062	 +0.029		   3.0	18									0.0037	0.0039	0.0046	0.0047	0.0069				0.0194		0.0101	0.0009	0.0025	0.1242		0.0067	0.0083	0.0150	0.0157			0.0642	0.0692	0.1334	0.0025		29.0790		25.0000		
PIRATA-FR32	st054c01	B	2022-03-29T11:39:09z	 -23.062	 +0.029		   2.0	17	35.6563	4.552	198.90	 0.01	  0.009	-0.003	  0.06	 0.92																											29.0766	8.0488	25.0000		
PIRATA-FR32	st054c01	B	2022-03-29T11:39:09z	 -23.062	 +0.029		  19.0	16	35.7503	4.573	199.82	 0.01	  0.008	-0.004	  0.04	 0.91	0.0043	0.0044	0.0056	0.0062	0.0083				0.0255	0.0028	0.0119		0.0016	0.1235		0.0072	0.0073	0.0145	0.0174			0.0693	0.0859	0.1552	0.0020		28.6994	8.0524	25.0000		
PIRATA-FR32	st054c01	B	2022-03-29T11:39:09z	 -23.062	 +0.029		  40.0	15	36.3658	4.551	198.80	 0.01	 -0.006	-0.012	  0.10	 0.96	0.0112	0.0104	0.0114	0.0204	0.0110		0.0027		0.0494	0.0026	0.0125		0.0010	0.1259		0.0144	0.0282	0.0426	0.0276			0.1183	0.1399	0.2582	0.0022		26.8845	8.0275	25.0000		
PIRATA-FR32	st054c01	B	2022-03-29T11:39:09z	 -23.062	 +0.029		  59.0	14	36.4985	4.134	180.38	 0.23	  1.774	1.543	  0.27	 1.63	0.0575	0.0574	0.0141	0.1130	0.0359	0.0099	0.0139	0.0082	0.1743		0.0161	0.0137		0.0837		0.0819	0.1012	0.1831	0.0539			0.1689	0.4437	0.6126	0.0053		24.2103	7.9806	25.0000		
PIRATA-FR32	st054c01	B	2022-03-29T11:39:09z	 -23.062	 +0.029		  80.0	13	36.0020	3.870	168.56	 0.14	  8.563	8.423	  0.71	 3.15	0.0308	0.0233	0.0045	0.0615	0.0183		0.0034	0.0029	0.0731	0.0015	0.0066	0.0015		0.0297		0.0727	0.0352	0.1079	0.0278			0.0784	0.1570	0.2354	0.0026		18.2044	7.8554	25.0000		
PIRATA-FR32	st054c01	B	2022-03-29T11:39:09z	 -23.062	 +0.029		  99.0	12	35.6543	3.889	169.31	 0.04	 11.696	11.658	  0.87	 4.47	0.0179	0.0141		0.0339	0.0068				0.0395		0.0044			0.0131		0.0510	0.0110	0.0620	0.0160			0.0443	0.0840	0.1283	0.0021		15.8150	7.8122	25.0000		
PIRATA-FR32	st054c01	B	2022-03-29T11:39:09z	 -23.062	 +0.029		  99.0	11	35.6538	3.880	168.84	 0.03	 11.666	11.631	  0.89	 4.46																											15.8055	7.8166	25.0000		
PIRATA-FR32	st054c01	B	2022-03-29T11:39:09z	 -23.062	 +0.029		 150.0	10	35.4159	3.595	156.38																																14.1587	7.7559	25.0000		
PIRATA-FR32	st054c01	B	2022-03-29T11:39:09z	 -23.062	 +0.029		 349.0	 9	34.8610	2.556	111.12	 0.01	 29.367	29.358	  1.95	14.19																											9.4996	7.5712	25.0000		
PIRATA-FR32	st054c01	B	2022-03-29T11:39:09z	 -23.062	 +0.029		 546.0	 8	34.5500	3.352	145.68																																6.4014	7.5629	25.0000		
PIRATA-FR32	st054c01	B	2022-03-29T11:39:09z	 -23.062	 +0.029		 744.0	 7	34.5151	3.299	143.40	 0.02	 34.445	34.429	  2.36	27.44																											5.3723	7.5431	25.0000		
PIRATA-FR32	st054c01	B	2022-03-29T11:39:09z	 -23.062	 +0.029		 992.0	 6	34.6621	3.659	159.09	 0.01	 32.357	32.351	  2.24	29.90																											4.6276	7.5767	25.0000		
PIRATA-FR32	st054c01	B	2022-03-29T11:39:09z	 -23.062	 +0.029		1584.0	 5	34.9708	5.451	237.05	 0.02	 20.957	20.940	  1.44	18.21																											4.0908	7.7127	25.0000		
PIRATA-FR32	st054c01	B	2022-03-29T11:39:09z	 -23.062	 +0.029		1980.0	 4	34.9638	5.810	252.65	 0.01	 19.785	19.772	  1.36	20.24																											3.5733	7.7291	25.0000		
PIRATA-FR32	st054c01	B	2022-03-29T11:39:09z	 -23.062	 +0.029		2961.0	 3	34.9074	5.664	246.25	 0.02	 21.662	21.640	  1.52	38.04																											2.6480	7.7220	25.0000		
PIRATA-FR32	st054c01	B	2022-03-29T11:39:09z	 -23.062	 +0.029		3826.0	 2																																			2.4270		25.0000		
PIRATA-FR32	st054c01	B	2022-03-29T11:39:09z	 -23.062	 +0.029		3826.0	 1	34.8917	5.686	247.16	 0.01	 21.758	21.746	  1.47	42.55																											2.4256	7.7193	25.0000		
PIRATA-FR32	st055c01	B	2022-03-30T17:32:59z	 -22.987	 +4.044		 401.0	15	34.7614	2.523	109.76	 0.01	 31.707	31.697	  2.04	16.58																											8.4299	7.5499	25.0000		
PIRATA-FR32	st055c01	B	2022-03-30T17:32:59z	 -22.987	 +4.044		 400.0	14	34.7615	2.526	109.87	 0.01	 31.795	31.784	  2.05	16.60																											8.4326	7.5495	25.0000		
PIRATA-FR32	st055c01	B	2022-03-30T17:32:59z	 -22.987	 +4.044		 400.0	13	34.7614	2.515	109.39	 0.02	 31.940	31.920	  2.06	16.61																											8.4380	7.5550	25.0000		
PIRATA-FR32	st055c01	B	2022-03-30T17:32:59z	 -22.987	 +4.044		 400.0	12	34.7618	2.531	110.10	 0.02	 31.860	31.838	  2.04	16.63																											8.4391	7.5513	25.0000		
PIRATA-FR32	st055c01	B	2022-03-30T17:32:59z	 -22.987	 +4.044		 400.0	11	34.7589	2.524	109.80	 0.01	 31.639	31.625	  2.03	16.69																											8.4400	7.5499	25.0000		
PIRATA-FR32	st055c01	B	2022-03-30T17:32:59z	 -22.987	 +4.044		 400.0	10	34.7644	2.549	110.90	 0.02	 31.412	31.389	  2.05	16.73																											8.4418	7.5490	25.0000		
PIRATA-FR32	st055c01	B	2022-03-30T17:32:59z	 -22.987	 +4.044		 400.0	 9	34.7640	2.539	110.46	 0.01	 31.274	31.261	  2.06	16.71																											8.4406	7.5477	25.0000		
PIRATA-FR32	st055c01	B	2022-03-30T17:32:59z	 -22.987	 +4.044		 400.0	 8	34.7626	2.540	110.50	 0.02	 31.330	31.312	  2.04	16.68																											8.4399	7.5503	25.0000		
PIRATA-FR32	st055c01	B	2022-03-30T17:32:59z	 -22.987	 +4.044		 400.0	 7	34.7648	2.529	110.03	 0.01	 31.152	31.138	  2.06	16.63																											8.4408	7.5511	25.0000		
PIRATA-FR32	st055c01	B	2022-03-30T17:32:59z	 -22.987	 +4.044		 401.0	 6	34.7632	2.531	110.08	 0.02	 31.450	31.431	  2.05	16.70																											8.4386	7.5483	25.0000		
PIRATA-FR32	st055c01	B	2022-03-30T17:32:59z	 -22.987	 +4.044		 401.0	 5	34.7625	2.513	109.31	 0.02	 31.585	31.570	  2.04	16.71																											8.4377	7.5552	25.0000		
PIRATA-FR32	st055c01	B	2022-03-30T17:32:59z	 -22.987	 +4.044		 400.0	 4	34.7626	2.524	109.76	 0.01	 31.629	31.616	  2.04	16.79																											8.4401	7.5513	25.0000		
PIRATA-FR32	st055c01	B	2022-03-30T17:32:59z	 -22.987	 +4.044		 400.0	 3	34.7625	2.525	109.82	 0.02	 31.547	31.530	  2.06	16.66																											8.4418	7.5524	25.0000		
PIRATA-FR32	st055c01	B	2022-03-30T17:32:59z	 -22.987	 +4.044		 400.0	 2	34.7646	2.507	109.02	 0.02	 31.468	31.452	  2.04	16.66																											8.4438	7.5542	25.0000		
PIRATA-FR32	st055c01	B	2022-03-30T17:32:59z	 -22.987	 +4.044		 400.0	 1	34.7662	2.517	109.48	 0.01	 31.629	31.618	  2.05	16.56																											8.4445	7.5497	25.0000		
