//ODV Spreadsheet file : /media/irdcampagnes/PIRATA/PIRATA-FR31/data-final/CHIMIE/PIRATAFR31_CHIMIE_odv.txt
//Data treated : 2024-04-09T11:57:42
//<InstrumentType>Chemical bottle analysis</InstrumentType>
//<Source>/media/irdcampagnes/PIRATA/PIRATA-FR31/data-final/CHIMIE/PIRATAFR31_CHIMIE.xlsx</Sources>
//<DataType>Bottles</DataType>
//<Creator>Pierre.Rousselot@ird.fr</Creator>
//
Cruise	Station	Type	yyyy-mm-ddThh:mm:ss	Longitude [degrees_east]	Latitude [degrees_north]	Bot. Depth [m]	DEPTH [m]	Bottle nb	PSAL [Psu]	DOX1 [ml/l]	DOX2 [micromole/kg]	NTIW [micromole/kg]	NTAW+NTIW [micromole/kg]	NTAW [micromole/kg]	PHOW [micromole/kg]	SLCW [micromole/kg]	CHC3 [microgramme/l]	CHCZ [microgramme/l]	PERP [microgramme/l]	BFUP [microgramme/l]	FUCP [microgramme/l]	NEXW [microgramme/l]	PXAP [microgramme/l]	VIOW [microgramme/l]	HFUP [microgramme/l]	DXAP [microgramme/l]	AXAP [microgramme/l]	TXAP [microgramme/l]	ZXAP [microgramme/l]	LUTW [microgramme/l]	CHBD [microgramme/l]	CH2P [microgramme/l]	CHLB [microgramme/l]	AACP [microgramme/l]	BBCP [microgramme/l]	PHEP [microgramme/l]	CHAD [microgramme/l]	CH1P [microgramme/l]	CPHL [microgramme/l]	PHEA [microgramme/l]	CXAP [microgramme/l]	ATXA [microgramme/l]	TEMP [°C]	PHPH [pH unit]	PHTP [°C]	ALKY [micromole/kg]
PIRATA-FR31	st65c01	B	2021-04-03T02:04:24z	 -22.986	 +0.001		  61.0	 4				 0.30	  2.039	1.743	  0.28	 1.50	0.0747	0.0522	0.0085	0.1010	0.0229	0.0100	0.0121	0.0045	0.1508	0.0128	0.0066		0.0775		0.1477	0.0998	0.2475	0.0528			0.1887	0.3242	0.5129	0.0070							
PIRATA-FR31	st65c01	B	2021-04-03T02:04:24z	 -22.986	 +0.001		 100.0	 3	35.9225	3.930	171.09	 0.06	  8.958	8.899	  0.70	 3.36	0.0233	0.0142	0.0017	0.0389	0.0085				0.0388	0.0037			0.0147		0.0118		0.0118	0.0189			0.0485	0.0718	0.1203	0.0023							
PIRATA-FR31	st65c01	B	2021-04-03T02:04:24z	 -22.986	 +0.001		 200.0	 2	35.3564	2.654	115.47	 0.02	 21.305	21.283	  1.36	 7.89																															
PIRATA-FR31	st65c01	B	2021-04-03T02:04:24z	 -22.986	 +0.001		 199.0	 1	35.3576	2.633	114.59	 0.02	 21.354	21.335	  1.36	 7.89																															
PIRATA-FR31	st65c01	B	2021-04-03T02:04:24z	 -22.986	 +0.001																																										
PIRATA-FR31	st66c01	B	2021-04-03T05:05:50z	 -22.985	 -0.007		   3.0	 6	35.8779	4.568	199.39	 0.02	  0.143	0.127	  0.05	 0.92	0.0060	0.0083	0.0045	0.0098	0.0082				0.0238	0.0058			0.1269		0.0072	0.0113	0.0185		0.0186		0.0663	0.0931	0.1594	0.0027							
PIRATA-FR31	st66c01	B	2021-04-03T05:05:50z	 -22.985	 -0.007		  40.0	 5				 0.01	  0.047	0.036	  0.07	 1.10	0.0121	0.0127	0.0081	0.0144	0.0094				0.0384	0.0073			0.1373		0.0110	0.0116	0.0226	0.0192			0.0859	0.0879	0.1738	0.0017							
PIRATA-FR31	st66c01	B	2021-04-03T05:05:50z	 -22.985	 -0.007		  60.0	 4				 0.29	  1.269	0.980	  0.24	 1.41	0.0713	0.0507	0.0109	0.1045	0.0226	0.0087	0.0133	0.0069	0.1749	0.0150	0.0062		0.0915		0.1239	0.0981	0.2220	0.0509			0.2004	0.3579	0.5583	0.0054							
PIRATA-FR31	st66c01	B	2021-04-03T05:05:50z	 -22.985	 -0.007		 100.0	 3	36.0493	3.963	172.53	 0.07	  7.841	7.770	  0.64	 3.00	0.0315	0.0188	0.0018	0.0527	0.0104	0.0013	0.0031	0.0024	0.0501	0.0047			0.0210		0.1004	0.0159	0.1163	0.0229			0.0815	0.1009	0.1824	0.0032							
PIRATA-FR31	st66c01	B	2021-04-03T05:05:50z	 -22.985	 -0.007		 200.0	 2	35.3671	2.772	120.64	 0.02	 20.480	20.458	  1.33	 7.54																															
PIRATA-FR31	st66c01	B	2021-04-03T05:05:50z	 -22.985	 -0.007		 200.0	 1	35.3691	2.820	122.69	 0.02	 20.392	20.368	  1.33	 7.49																															
PIRATA-FR31	st66c01	B	2021-04-03T05:05:50z	 -22.985	 -0.007																																										
PIRATA-FR31	st67c01	B	2021-04-03T08:10:40z	 -22.987	 -0.008		   4.0	 6	35.8901	4.567	199.36	 0.02	  0.020	0.004	  0.04	 0.99	0.0079	0.0089	0.0040	0.0095	0.0081			0.0031	0.0268	0.0072			0.1034		0.0073	0.0121	0.0194		0.0184		0.0604	0.0877	0.1481	0.0036							
PIRATA-FR31	st67c01	B	2021-04-03T08:10:40z	 -22.987	 -0.008		  40.0	 5				 0.02	  0.008	-0.008	  0.04	 1.07	0.0113	0.0128	0.0069	0.0132	0.0091			0.0029	0.0370	0.0063			0.1141		0.0089	0.0142	0.0231	0.0177			0.0665	0.0884	0.1549	0.0036							
PIRATA-FR31	st67c01	B	2021-04-03T08:10:40z	 -22.987	 -0.008		  61.0	 4				 0.32	  0.917	0.596	  0.19	 1.56	0.0715	0.0520	0.0093	0.0869	0.0213	0.0082	0.0094	0.0053	0.1590	0.0112	0.0041		0.0774		0.1085	0.1130	0.2215	0.0473			0.1895	0.3151	0.5046	0.0082							
PIRATA-FR31	st67c01	B	2021-04-03T08:10:40z	 -22.987	 -0.008		 100.0	 3	35.9078	3.928	171.00	 0.06	  9.063	9.006	  0.68	 3.45	0.0244	0.0140		0.0372	0.0088				0.0387	0.0034			0.0127		0.0609	0.0204	0.0813	0.0172			0.0432	0.0700	0.1132	0.0038							
PIRATA-FR31	st67c01	B	2021-04-03T08:10:40z	 -22.987	 -0.008		 200.0	 2	35.3779	2.961	128.84	 0.03	 19.293	19.268	  1.24	 7.29																															
PIRATA-FR31	st67c01	B	2021-04-03T08:10:40z	 -22.987	 -0.008		 200.0	 1	35.3783	3.024	131.57	 0.08	 19.298	19.223	  1.24	 7.26																															
PIRATA-FR31	st67c01	B	2021-04-03T08:10:40z	 -22.987	 -0.008																																										
PIRATA-FR31	st68c01	B	2021-04-03T11:12:37z	 -22.993	 +0.006		   4.0	 6	35.9044	4.588	200.29	 0.01	  0.005	-0.007	  0.03	 0.96	0.0080	0.0084	0.0045	0.0093	0.0080			0.0031	0.0207	0.0129		0.0020	0.1299		0.0072	0.0112	0.0184	0.0195			0.0666	0.0881	0.1547	0.0038							
PIRATA-FR31	st68c01	B	2021-04-03T11:12:37z	 -22.993	 +0.006		  41.0	 5				 0.01	 -0.014	-0.027	  0.06	 0.98	0.0170	0.0170	0.0072	0.0165	0.0093			0.0024	0.0529	0.0073			0.1345		0.0168	0.0198	0.0366	0.0258			0.1222	0.1095	0.2317	0.0047							
PIRATA-FR31	st68c01	B	2021-04-03T11:12:37z	 -22.993	 +0.006		  60.0	 4				 0.33	  1.957	1.624	  0.27	 1.43	0.0722	0.0542	0.0091	0.0913	0.0238	0.0094	0.0095	0.0057	0.1522	0.0098	0.0058		0.0742		0.1497	0.1034	0.2531	0.0519			0.1815	0.3104	0.4919	0.0082							
PIRATA-FR31	st68c01	B	2021-04-03T11:12:37z	 -22.993	 +0.006		 100.0	 3	35.9597	3.949	171.92	 0.05	  8.541	8.488	  0.66	 3.25	0.0255	0.0155	0.0022	0.0400	0.0099		0.0014		0.0414	0.0032			0.0149		0.0795	0.0217	0.1012	0.0198			0.0500	0.0763	0.1263	0.0039							
PIRATA-FR31	st68c01	B	2021-04-03T11:12:37z	 -22.993	 +0.006		 200.0	 2	35.3567	2.655	115.55	 0.02	 21.136	21.119	  1.35	 7.91																															
PIRATA-FR31	st68c01	B	2021-04-03T11:12:37z	 -22.993	 +0.006		 199.0	 1	35.3570	2.651	115.34	 0.02	 21.207	21.185	  1.36	 7.94																															
PIRATA-FR31	st68c01	B	2021-04-03T11:12:37z	 -22.993	 +0.006																																										
PIRATA-FR31	st69c01	B	2021-04-03T14:01:10z	 -22.987	 +0.001		   2.0	 6	35.9142	4.579	199.90	 0.01	  0.007	-0.005	  0.03	 1.01	0.0068	0.0067	0.0043	0.0080	0.0069				0.0214	0.0112		0.0058	0.1255		0.0099	0.0098	0.0197		0.0186		0.0614	0.0932	0.1546								
PIRATA-FR31	st69c01	B	2021-04-03T14:01:10z	 -22.987	 +0.001		  40.0	 5				 0.01	  0.003	-0.008	  0.06	 1.04	0.0132	0.0140	0.0068	0.0137	0.0099				0.0432	0.0092		0.0018	0.1301		0.0170	0.0154	0.0324	0.0208			0.0916	0.0949	0.1865	0.0023							
PIRATA-FR31	st69c01	B	2021-04-03T14:01:10z	 -22.987	 +0.001		  60.0	 4				 0.21	  0.914	0.702	  0.20	 1.33	0.0901	0.0758	0.0127	0.1122	0.0336	0.0131	0.0155	0.0081	0.2069	0.0167	0.0070		0.1037		0.1600	0.1615	0.3215	0.0688			0.2378	0.4271	0.6649	0.0078							
PIRATA-FR31	st69c01	B	2021-04-03T14:01:10z	 -22.987	 +0.001		 100.0	 3	35.9389	3.926	170.92	 0.05	  8.759	8.705	  0.66	 3.32	0.0252	0.0152	0.0021	0.0387	0.0098				0.0367	0.0032			0.0142		0.0702	0.0260	0.0962	0.0187			0.0468	0.0747	0.1215	0.0020							
PIRATA-FR31	st69c01	B	2021-04-03T14:01:10z	 -22.987	 +0.001		 201.0	 2	35.3575	2.643	115.02	 0.02	 21.188	21.167	  1.34	 7.90																															
PIRATA-FR31	st69c01	B	2021-04-03T14:01:10z	 -22.987	 +0.001		 201.0	 1	35.3582	2.662	115.83	 0.02	 21.263	21.240	  1.35	 7.89																															
PIRATA-FR31	st69c01	B	2021-04-03T14:01:10z	 -22.987	 +0.001																																										
PIRATA-FR31	st70c01	B	2021-04-03T15:05:16z	 -22.986	 +0.002		   3.0	16																																							
PIRATA-FR31	st70c01	B	2021-04-03T15:05:16z	 -22.986	 +0.002		   3.0	15																																							
PIRATA-FR31	st70c01	B	2021-04-03T15:05:16z	 -22.986	 +0.002		   3.0	14	35.9104	4.581	199.99	 0.01	  0.007	-0.005	 -0.00	 0.96																															
PIRATA-FR31	st70c01	B	2021-04-03T15:05:16z	 -22.986	 +0.002		  20.0	13	35.9521	4.594	200.20	 0.01	  0.010	-0.003	  0.02	 0.98																															
PIRATA-FR31	st70c01	B	2021-04-03T15:05:16z	 -22.986	 +0.002		  40.0	12	36.1739	4.593	200.42	 0.01	  0.008	-0.004	  0.07	 1.01																															
PIRATA-FR31	st70c01	B	2021-04-03T15:05:16z	 -22.986	 +0.002		  60.0	11																																							
PIRATA-FR31	st70c01	B	2021-04-03T15:05:16z	 -22.986	 +0.002		  60.0	10	36.6024	4.424	192.88	 0.05	  0.135	0.087	  0.14	 1.16																															
PIRATA-FR31	st70c01	B	2021-04-03T15:05:16z	 -22.986	 +0.002		  81.0	 9	36.2144	3.996	174.04	 0.12	  6.625	6.509	  0.58	 2.54																															
PIRATA-FR31	st70c01	B	2021-04-03T15:05:16z	 -22.986	 +0.002		  99.0	 8	35.9648	3.942	171.68	 0.05	  8.795	8.743	  0.74	 3.15																															
PIRATA-FR31	st70c01	B	2021-04-03T15:05:16z	 -22.986	 +0.002		 350.0	 7	34.8727	2.368	103.03	 0.02	 30.839	30.823	  2.12	14.17																															
PIRATA-FR31	st70c01	B	2021-04-03T15:05:16z	 -22.986	 +0.002		 750.0	 6	34.5348	3.440	149.64	 0.01	 34.609	34.595	  2.56	30.47																															
PIRATA-FR31	st70c01	B	2021-04-03T15:05:16z	 -22.986	 +0.002		1599.0	 5	34.9712	5.435	236.28	 0.01	 21.218	21.206	  1.50	18.09																															
PIRATA-FR31	st70c01	B	2021-04-03T15:05:16z	 -22.986	 +0.002		1999.0	 4	34.9637	5.699	247.76	 0.01	 20.322	20.307	  1.47	21.03																															
PIRATA-FR31	st70c01	B	2021-04-03T15:05:16z	 -22.986	 +0.002		1999.0	 3	34.9616	5.702	247.88	 0.01	 20.350	20.339	  1.45	21.02																															
PIRATA-FR31	st70c01	B	2021-04-03T15:05:16z	 -22.986	 +0.002		3000.0	 2	34.9084	5.644	245.32	 0.01	 22.199	22.188	  1.60	37.84																															
PIRATA-FR31	st70c01	B	2021-04-03T15:05:16z	 -22.986	 +0.002		3902.0	 1	34.8881	5.689	247.27	 0.05	 22.355	22.303	  1.63	43.51																															
PIRATA-FR31	st70c01	B	2021-04-03T15:05:16z	 -22.986	 +0.002																																										
PIRATA-FR31	st71c01	B	2021-04-03T21:32:18z	 -23.000	 +0.501		   4.0	15																																							
PIRATA-FR31	st71c01	B	2021-04-03T21:32:18z	 -23.000	 +0.501		   4.0	14																																							
PIRATA-FR31	st71c01	B	2021-04-03T21:32:18z	 -23.000	 +0.501		   4.0	13	36.9028	4.574	199.50	 0.01	  0.007	-0.002	  0.05	 1.03																															
PIRATA-FR31	st71c01	B	2021-04-03T21:32:18z	 -23.000	 +0.501		  20.0	12	35.9571	4.590	200.35	 0.01	  0.002	-0.007	  0.02	 0.81																															
PIRATA-FR31	st71c01	B	2021-04-03T21:32:18z	 -23.000	 +0.501		  40.0	11	36.3112	4.602	200.77	 0.00	  0.003	0.000	  0.05	 0.81																															
PIRATA-FR31	st71c01	B	2021-04-03T21:32:18z	 -23.000	 +0.501		  60.0	10																																							
PIRATA-FR31	st71c01	B	2021-04-03T21:32:18z	 -23.000	 +0.501		  60.0	 9	36.5252	4.443	193.75	 0.01	  0.002	-0.004	  0.10	 1.19																															
PIRATA-FR31	st71c01	B	2021-04-03T21:32:18z	 -23.000	 +0.501		  80.0	 8	36.3064	3.957	172.37	 0.18	  5.490	5.312	  0.47	 2.18																															
PIRATA-FR31	st71c01	B	2021-04-03T21:32:18z	 -23.000	 +0.501		 100.0	 7	35.8388	3.352	145.95	 0.04	 13.033	12.990	  0.96	 4.21																															
PIRATA-FR31	st71c01	B	2021-04-03T21:32:18z	 -23.000	 +0.501		 200.0	 6	35.3743	2.974	129.42	 0.01	 19.801	19.789	  1.41	 7.06																															
PIRATA-FR31	st71c01	B	2021-04-03T21:32:18z	 -23.000	 +0.501		 302.0	 5	35.0159	2.329	101.34	 0.01	 28.389	28.379	  1.98	11.83																															
PIRATA-FR31	st71c01	B	2021-04-03T21:32:18z	 -23.000	 +0.501		 302.0	 4	35.0236	2.322	101.04	 0.01	 28.221	28.210	  1.95	11.73																															
PIRATA-FR31	st71c01	B	2021-04-03T21:32:18z	 -23.000	 +0.501		 750.0	 3	34.5202	3.426	148.98	 0.01	 35.074	35.065	  2.56	29.91																															
PIRATA-FR31	st71c01	B	2021-04-03T21:32:18z	 -23.000	 +0.501		1603.0	 2	34.9712	5.455	237.11	 0.01	 21.304	21.295	  1.51	18.02																															
PIRATA-FR31	st71c01	B	2021-04-03T21:32:18z	 -23.000	 +0.501		1999.0	 1	34.9600	5.696	247.58	 0.01	 20.562	20.551	  1.47	21.71																															
PIRATA-FR31	st71c01	B	2021-04-03T21:32:18z	 -23.000	 +0.501																																										
PIRATA-FR31	st72c01	B	2021-04-04T02:45:26z	 -23.001	 +1.003		   3.0	12	35.8598	4.563	199.24	 0.01	  0.008	-0.005	  0.02	 1.03	0.0077	0.0101	0.0069	0.0102	0.0092				0.0225	0.0072			0.1366		0.0106	0.0149	0.0255		0.0202		0.0647	0.1028	0.1675	0.0019							
PIRATA-FR31	st72c01	B	2021-04-04T02:45:26z	 -23.001	 +1.003		  20.0	11	35.9197	4.558	198.92	 0.01	  0.013	0.000	  0.02	 1.01	0.0084	0.0092	0.0061	0.0093	0.0074				0.0208	0.0056			0.1134		0.0111	0.0156	0.0267		0.0184		0.0583	0.0985	0.1568	0.0015							
PIRATA-FR31	st72c01	B	2021-04-04T02:45:26z	 -23.001	 +1.003		  42.0	10	36.1948	4.506	196.60	 0.01	  0.074	0.063	  0.02	 1.08	0.0144	0.0149	0.0087	0.0150	0.0077			0.0021	0.0424	0.0073	0.0013		0.0959		0.0186	0.0248	0.0434	0.0215			0.0929	0.1071	0.2000	0.0020							
PIRATA-FR31	st72c01	B	2021-04-04T02:45:26z	 -23.001	 +1.003		  59.0	 9	36.4516	4.472	195.03	 0.01	  0.007	-0.006	  0.06	 1.04	0.0222	0.0212	0.0074	0.0212	0.0095	0.0022	0.0022	0.0027	0.0634	0.0073	0.0019		0.1382		0.0536	0.0463	0.0999	0.0501			0.2453	0.1687	0.4140	0.0039							
PIRATA-FR31	st72c01	B	2021-04-04T02:45:26z	 -23.001	 +1.003		  80.0	 8	36.0118	3.135	136.60	 0.18	 10.086	9.910	  0.73	 3.36	0.0334	0.0234	0.0056	0.0484	0.0181	0.0069	0.0058	0.0028	0.0475	0.0055	0.0022		0.0258		0.0912	0.0689	0.1601	0.0303			0.0935	0.1702	0.2637	0.0027							
PIRATA-FR31	st72c01	B	2021-04-04T02:45:26z	 -23.001	 +1.003		 100.0	 7	35.6490	2.646	115.21	 0.05	 18.481	18.431	  1.29	 5.80	0.0233	0.0123	0.0025	0.0344	0.0115	0.0015	0.0018	0.0014	0.0322	0.0031			0.0096		0.0591	0.0145	0.0736	0.0151			0.0299	0.0679	0.0978	0.0019							
PIRATA-FR31	st72c01	B	2021-04-04T02:45:26z	 -23.001	 +1.003		 201.0	 6	35.3455	2.627	114.33	 0.02	 22.077	22.059	  1.55	 7.98																															
PIRATA-FR31	st72c01	B	2021-04-04T02:45:26z	 -23.001	 +1.003		 201.0	 5	35.3458	2.622	114.14	 0.02	 22.050	22.028	  1.54	 7.93																															
PIRATA-FR31	st72c01	B	2021-04-04T02:45:26z	 -23.001	 +1.003		 301.0	 4	34.9683	2.229	 96.98	 0.02	 29.823	29.805	  2.04	12.70																															
PIRATA-FR31	st72c01	B	2021-04-04T02:45:26z	 -23.001	 +1.003		 750.0	 3	34.5111	3.372	146.68	 0.01	 35.515	35.501	  2.56	28.81																															
PIRATA-FR31	st72c01	B	2021-04-04T02:45:26z	 -23.001	 +1.003		1600.0	 2	34.9746	5.506	239.38	 0.01	 21.212	21.198	  1.46	17.87																															
PIRATA-FR31	st72c01	B	2021-04-04T02:45:26z	 -23.001	 +1.003		2002.0	 1	34.9593	5.713	248.37	 0.01	 20.579	20.566	  1.45	21.83																															
PIRATA-FR31	st72c01	B	2021-04-04T02:45:26z	 -23.001	 +1.003																																										
PIRATA-FR31	st73c01	B	2021-04-04T07:42:17z	 -23.000	 +1.504		   4.0	15																																							
PIRATA-FR31	st73c01	B	2021-04-04T07:42:17z	 -23.000	 +1.504		   3.0	14																																							
PIRATA-FR31	st73c01	B	2021-04-04T07:42:17z	 -23.000	 +1.504		   4.0	13	35.6877	4.584	200.16	 0.01	  0.040	0.034	 -0.01	 0.95																															
PIRATA-FR31	st73c01	B	2021-04-04T07:42:17z	 -23.000	 +1.504		  20.0	12	35.7168	4.591	200.45	 0.00	  0.008	0.006	  0.00	 0.97																															
PIRATA-FR31	st73c01	B	2021-04-04T07:42:17z	 -23.000	 +1.504		  40.0	11	36.0049	4.536	197.94	 0.00	  0.005	0.002	  0.02	 1.12																															
PIRATA-FR31	st73c01	B	2021-04-04T07:42:17z	 -23.000	 +1.504		  61.0	10																																							
PIRATA-FR31	st73c01	B	2021-04-04T07:42:17z	 -23.000	 +1.504		  61.0	 9	36.0127	3.646	158.97	 0.39	  3.939	3.548	  0.34	 2.21																															
PIRATA-FR31	st73c01	B	2021-04-04T07:42:17z	 -23.000	 +1.504		  80.0	 8	35.6901	2.500	108.83	 0.06	 18.645	18.588	  1.30	 5.54																															
PIRATA-FR31	st73c01	B	2021-04-04T07:42:17z	 -23.000	 +1.504		 101.0	 7	35.5802	2.512	109.35	 0.01	 20.215	20.208	  1.47	 6.78																															
PIRATA-FR31	st73c01	B	2021-04-04T07:42:17z	 -23.000	 +1.504		 101.0	 6	35.5822	2.502	108.89	 0.00	 20.697	20.692	  1.48	 6.78																															
PIRATA-FR31	st73c01	B	2021-04-04T07:42:17z	 -23.000	 +1.504		 200.0	 5	35.2992	2.360	102.70	-0.00	 24.010	24.014	  1.68	 8.78																															
PIRATA-FR31	st73c01	B	2021-04-04T07:42:17z	 -23.000	 +1.504		 305.0	 4	34.9974	2.337	101.66	 0.02	 28.745	28.727	  1.98	12.26																															
PIRATA-FR31	st73c01	B	2021-04-04T07:42:17z	 -23.000	 +1.504		 753.0	 3	34.5129	3.314	144.16	 0.01	 35.247	35.235	  2.59	28.37																															
PIRATA-FR31	st73c01	B	2021-04-04T07:42:17z	 -23.000	 +1.504		1599.0	 2	34.9710	5.436	236.35	 0.01	 21.307	21.301	  1.55	18.19																															
PIRATA-FR31	st73c01	B	2021-04-04T07:42:17z	 -23.000	 +1.504		1995.0	 1	34.9617	5.719	248.61	 0.02	 20.482	20.461	  1.46	21.29																															
PIRATA-FR31	st73c01	B	2021-04-04T07:42:17z	 -23.000	 +1.504																																										
PIRATA-FR31	st74c01	B	2021-04-04T12:55:33z	 -23.001	 +2.001		   3.0	12	35.5486	4.594	200.64	 0.03	  0.264	0.231	  0.05	 0.89	0.0071	0.0068	0.0036	0.0077	0.0079			0.0020	0.0204	0.0114		0.0020	0.1172		0.0062	0.0063	0.0125	0.0172			0.0606	0.0775	0.1381	0.0016							
PIRATA-FR31	st74c01	B	2021-04-04T12:55:33z	 -23.001	 +2.001		  20.0	11	35.6144	4.628	202.08	 0.01	  0.017	0.002	  0.03	 0.81	0.0086	0.0104	0.0055	0.0093	0.0093	0.0025			0.0269	0.0096		0.0012	0.1136		0.0083	0.0113	0.0196		0.0211		0.0639	0.1082	0.1721	0.0019							
PIRATA-FR31	st74c01	B	2021-04-04T12:55:33z	 -23.001	 +2.001		  40.0	10	35.9748	4.588	200.24	 0.01	  0.017	0.004	  0.09	 0.95	0.0175	0.0217	0.0094	0.0161	0.0109			0.0025	0.0603	0.0089	0.0035		0.1246		0.0170	0.0214	0.0384	0.0285			0.1360	0.1466	0.2826	0.0028							
PIRATA-FR31	st74c01	B	2021-04-04T12:55:33z	 -23.001	 +2.001		  61.0	 9	36.0820	3.670	159.97	 0.50	  3.356	2.860	  0.31	 2.07	0.0612	0.0537	0.0081	0.0722	0.0348	0.0159	0.0154	0.0068	0.1155	0.0101	0.0076		0.0827		0.1490	0.1633	0.3123	0.0607			0.1910	0.3428	0.5338	0.0060							
PIRATA-FR31	st74c01	B	2021-04-04T12:55:33z	 -23.001	 +2.001		  80.0	 8	35.6999	2.552	111.11	 0.10	 18.813	18.713	  1.31	 5.57																															
PIRATA-FR31	st74c01	B	2021-04-04T12:55:33z	 -23.001	 +2.001		  80.0	 7	35.6963	2.560	111.43	 0.09	 18.974	18.881	  1.31	 5.60	0.0364	0.0222	0.0038	0.0507	0.0215	0.0030	0.0034	0.0020	0.0516	0.0049	0.0020		0.0189		0.0786	0.0344	0.1130	0.0239			0.0617	0.1322	0.1939	0.0029							
PIRATA-FR31	st74c01	B	2021-04-04T12:55:33z	 -23.001	 +2.001		 101.0	 6	35.6438	2.646	115.17	 0.05	 19.365	19.317	  1.37	 6.15	0.0210	0.0110	0.0019	0.0282	0.0115	0.0013	0.0015	0.0011	0.0326	0.0027			0.0091		0.0506	0.0159	0.0665	0.0149			0.0281	0.0604	0.0885	0.0024							
PIRATA-FR31	st74c01	B	2021-04-04T12:55:33z	 -23.001	 +2.001		 202.0	 5	35.3698	2.804	122.02	 0.02	 21.040	21.015	  1.46	 7.49																															
PIRATA-FR31	st74c01	B	2021-04-04T12:55:33z	 -23.001	 +2.001		 302.0	 4	34.9464	2.926	127.31	 0.02	 26.779	26.756	  1.82	12.20																															
PIRATA-FR31	st74c01	B	2021-04-04T12:55:33z	 -23.001	 +2.001		 752.0	 3	34.5227	3.286	142.93	 0.02	 35.449	35.428	  2.50	27.84																															
PIRATA-FR31	st74c01	B	2021-04-04T12:55:33z	 -23.001	 +2.001		1600.0	 2	34.9751	5.506	239.34	 0.02	 21.318	21.294	  1.47	17.59																															
PIRATA-FR31	st74c01	B	2021-04-04T12:55:33z	 -23.001	 +2.001		2001.0	 1	34.9604	5.703	247.89	 0.02	 20.986	20.965	  1.46	21.89																															
PIRATA-FR31	st74c01	B	2021-04-04T12:55:33z	 -23.001	 +2.001																																										
PIRATA-FR31	st75c01	B	2021-04-04T17:50:58z	 -23.000	 +2.502		   3.0	15																																							
PIRATA-FR31	st75c01	B	2021-04-04T17:50:58z	 -23.000	 +2.502		   3.0	14																																							
PIRATA-FR31	st75c01	B	2021-04-04T17:50:58z	 -23.000	 +2.502		   3.0	13	35.2662	4.626	202.04	 0.02	 -0.006	-0.027	  0.03	 0.83																															
PIRATA-FR31	st75c01	B	2021-04-04T17:50:58z	 -23.000	 +2.502		  20.0	12	35.3106	4.640	202.63	 0.02	 -0.019	-0.037	  0.04	 0.83																															
PIRATA-FR31	st75c01	B	2021-04-04T17:50:58z	 -23.000	 +2.502		  40.0	11	35.6892	4.653	203.13	 0.02	 -0.013	-0.036	  0.04	 0.89																															
PIRATA-FR31	st75c01	B	2021-04-04T17:50:58z	 -23.000	 +2.502		  60.0	10																																							
PIRATA-FR31	st75c01	B	2021-04-04T17:50:58z	 -23.000	 +2.502		  60.0	 9	36.0295	4.167	181.75	 0.03	  0.002	-0.031	  0.08	 1.50																															
PIRATA-FR31	st75c01	B	2021-04-04T17:50:58z	 -23.000	 +2.502		  60.0	 8	36.0394	4.190	182.77	 0.03	  0.050	0.015	  0.06	 1.46																															
PIRATA-FR31	st75c01	B	2021-04-04T17:50:58z	 -23.000	 +2.502		  80.0	 7	35.9004	2.856	124.39	 0.71	 11.616	10.908	  0.80	 3.36																															
PIRATA-FR31	st75c01	B	2021-04-04T17:50:58z	 -23.000	 +2.502		 100.0	 6	35.6782	2.535	110.35	 0.10	 19.260	19.164	  1.32	 5.99																															
PIRATA-FR31	st75c01	B	2021-04-04T17:50:58z	 -23.000	 +2.502		 197.0	 5	35.3732	2.816	122.53	 0.03	 20.883	20.855	  1.42	 7.63																															
PIRATA-FR31	st75c01	B	2021-04-04T17:50:58z	 -23.000	 +2.502		 301.0	 4	35.1229	2.158	 93.90	 0.02	 27.854	27.831	  1.82	11.12																															
PIRATA-FR31	st75c01	B	2021-04-04T17:50:58z	 -23.000	 +2.502		 751.0	 3	34.5427	3.207	139.44	 0.02	 35.736	35.715	  2.49	28.12																															
PIRATA-FR31	st75c01	B	2021-04-04T17:50:58z	 -23.000	 +2.502		1600.0	 2	34.9691	5.450	236.90	 0.02	 21.705	21.685	  1.46	18.43																															
PIRATA-FR31	st75c01	B	2021-04-04T17:50:58z	 -23.000	 +2.502		2000.0	 1	34.9601	5.672	246.50	 0.03	 20.990	20.959	  1.42	22.19																															
PIRATA-FR31	st75c01	B	2021-04-04T17:50:58z	 -23.000	 +2.502																																										
PIRATA-FR31	st76c01	B	2021-04-04T22:49:57z	 -22.998	 +3.003		   2.0	13	34.9032	4.574	199.83	 0.03	 -0.018	-0.046	 -0.01	 0.79																															
PIRATA-FR31	st76c01	B	2021-04-04T22:49:57z	 -22.998	 +3.003		   2.0	12		4.582	200.19						0.0113	0.0120	0.0057	0.0116	0.0122			0.0020	0.0378	0.0075			0.1428		0.0120	0.0079	0.0199	0.0338			0.1089	0.1411	0.2500	0.0030							
PIRATA-FR31	st76c01	B	2021-04-04T22:49:57z	 -22.998	 +3.003		  20.0	11	35.0110	4.602	201.02	 0.02	 -0.021	-0.041	  0.00	 0.78	0.0125	0.0138	0.0077	0.0127	0.0114			0.0020	0.0400	0.0056			0.1149		0.0132	0.0132	0.0264	0.0364			0.1193	0.1752	0.2945	0.0031							
